,filename,width,height,n_channels
150,seviper_bot_right.jpg,60,60,3
151,seviper_bot_left.jpg,60,60,3
152,tirtouga_top_right.jpg,60,60,3
153,tirtouga_top_left.jpg,60,60,3
154,tirtouga_bot_right.jpg,60,60,3
155,tirtouga_bot_left.jpg,60,60,3
156,lampent_top_right.jpg,60,60,3
157,lampent_top_left.jpg,60,60,3
158,lampent_bot_right.jpg,60,60,3
159,lampent_bot_left.jpg,60,60,3
160,tornadus-incarnate_top_right.jpg,60,60,3
161,tornadus-incarnate_top_left.jpg,60,60,3
162,tornadus-incarnate_bot_right.jpg,60,60,3
163,tornadus-incarnate_bot_left.jpg,60,60,3
164,nidoking_top_right.jpg,60,60,3
165,nidoking_top_left.jpg,60,60,3
166,nidoking_bot_right.jpg,60,60,3
167,nidoking_bot_left.jpg,60,60,3
168,huntail_top_right.jpg,60,60,3
169,huntail_top_left.jpg,60,60,3
170,huntail_bot_right.jpg,60,60,3
171,huntail_bot_left.jpg,60,60,3
172,nosepass_top_right.jpg,60,60,3
173,nosepass_top_left.jpg,60,60,3
174,nosepass_bot_right.jpg,60,60,3
175,nosepass_bot_left.jpg,60,60,3
176,carracosta_top_right.jpg,60,60,3
177,carracosta_top_left.jpg,60,60,3
178,carracosta_bot_right.jpg,60,60,3
179,carracosta_bot_left.jpg,60,60,3
180,nidoqueen_top_right.jpg,60,60,3
181,nidoqueen_top_left.jpg,60,60,3
182,nidoqueen_bot_right.jpg,60,60,3
183,nidoqueen_bot_left.jpg,60,60,3
184,inkay_top_right.jpg,60,60,3
185,inkay_top_left.jpg,60,60,3
186,inkay_bot_right.jpg,60,60,3
187,inkay_bot_left.jpg,60,60,3
188,archeops_top_right.jpg,60,60,3
189,archeops_top_left.jpg,60,60,3
190,archeops_bot_right.jpg,60,60,3
191,archeops_bot_left.jpg,60,60,3
192,avalugg_top_right.jpg,60,60,3
193,avalugg_top_left.jpg,60,60,3
194,avalugg_bot_right.jpg,60,60,3
195,avalugg_bot_left.jpg,60,60,3
196,sentret_top_right.jpg,60,60,3
197,sentret_top_left.jpg,60,60,3
198,sentret_bot_right.jpg,60,60,3
199,sentret_bot_left.jpg,60,60,3
200,golbat_top_right.jpg,60,60,3
201,golbat_top_left.jpg,60,60,3
202,golbat_bot_right.jpg,60,60,3
203,golbat_bot_left.jpg,60,60,3
204,skorupi_top_right.jpg,60,60,3
205,skorupi_top_left.jpg,60,60,3
206,skorupi_bot_right.jpg,60,60,3
207,skorupi_bot_left.jpg,60,60,3
208,conkeldurr_top_right.jpg,60,60,3
209,conkeldurr_top_left.jpg,60,60,3
210,conkeldurr_bot_right.jpg,60,60,3
211,conkeldurr_bot_left.jpg,60,60,3
212,jellicent_top_right.jpg,60,60,3
213,jellicent_top_left.jpg,60,60,3
214,jellicent_bot_right.jpg,60,60,3
215,jellicent_bot_left.jpg,60,60,3
216,hoopa-confined_top_right.jpg,60,60,3
217,hoopa-confined_top_left.jpg,60,60,3
218,hoopa-confined_bot_right.jpg,60,60,3
219,hoopa-confined_bot_left.jpg,60,60,3
220,meloetta-aria_top_right.jpg,60,60,3
221,meloetta-aria_top_left.jpg,60,60,3
222,meloetta-aria_bot_right.jpg,60,60,3
223,meloetta-aria_bot_left.jpg,60,60,3
224,luxio_top_right.jpg,60,60,3
225,luxio_top_left.jpg,60,60,3
226,luxio_bot_right.jpg,60,60,3
227,luxio_bot_left.jpg,60,60,3
228,binacle_top_right.jpg,60,60,3
229,binacle_top_left.jpg,60,60,3
230,binacle_bot_right.jpg,60,60,3
231,binacle_bot_left.jpg,60,60,3
232,galvantula_top_right.jpg,60,60,3
233,galvantula_top_left.jpg,60,60,3
234,galvantula_bot_right.jpg,60,60,3
235,galvantula_bot_left.jpg,60,60,3
236,crawdaunt_top_right.jpg,60,60,3
237,crawdaunt_top_left.jpg,60,60,3
238,crawdaunt_bot_right.jpg,60,60,3
239,crawdaunt_bot_left.jpg,60,60,3
240,hippopotas_top_right.jpg,60,60,3
241,hippopotas_top_left.jpg,60,60,3
242,hippopotas_bot_right.jpg,60,60,3
243,hippopotas_bot_left.jpg,60,60,3
244,swirlix_top_right.jpg,60,60,3
245,swirlix_top_left.jpg,60,60,3
246,swirlix_bot_right.jpg,60,60,3
247,swirlix_bot_left.jpg,60,60,3
248,finneon_top_right.jpg,60,60,3
249,finneon_top_left.jpg,60,60,3
250,finneon_bot_right.jpg,60,60,3
251,finneon_bot_left.jpg,60,60,3
252,medicham_top_right.jpg,60,60,3
253,medicham_top_left.jpg,60,60,3
254,medicham_bot_right.jpg,60,60,3
255,medicham_bot_left.jpg,60,60,3
256,poliwrath_top_right.jpg,60,60,3
257,poliwrath_top_left.jpg,60,60,3
258,poliwrath_bot_right.jpg,60,60,3
259,poliwrath_bot_left.jpg,60,60,3
260,magnemite_top_right.jpg,60,60,3
261,magnemite_top_left.jpg,60,60,3
262,magnemite_bot_right.jpg,60,60,3
263,magnemite_bot_left.jpg,60,60,3
264,florges_top_right.jpg,60,60,3
265,florges_top_left.jpg,60,60,3
266,florges_bot_right.jpg,60,60,3
267,florges_bot_left.jpg,60,60,3
268,serperior_top_right.jpg,60,60,3
269,serperior_top_left.jpg,60,60,3
270,serperior_bot_right.jpg,60,60,3
271,serperior_bot_left.jpg,60,60,3
272,shinx_top_right.jpg,60,60,3
273,shinx_top_left.jpg,60,60,3
274,shinx_bot_right.jpg,60,60,3
275,shinx_bot_left.jpg,60,60,3
276,budew_top_right.jpg,60,60,3
277,budew_top_left.jpg,60,60,3
278,budew_bot_right.jpg,60,60,3
279,budew_bot_left.jpg,60,60,3
280,shellos_top_right.jpg,60,60,3
281,shellos_top_left.jpg,60,60,3
282,shellos_bot_right.jpg,60,60,3
283,shellos_bot_left.jpg,60,60,3
284,gothita_top_right.jpg,60,60,3
285,gothita_top_left.jpg,60,60,3
286,gothita_bot_right.jpg,60,60,3
287,gothita_bot_left.jpg,60,60,3
288,keldeo-ordinary_top_right.jpg,60,60,3
289,keldeo-ordinary_top_left.jpg,60,60,3
290,keldeo-ordinary_bot_right.jpg,60,60,3
291,keldeo-ordinary_bot_left.jpg,60,60,3
292,porygon_top_right.jpg,60,60,3
293,porygon_top_left.jpg,60,60,3
294,porygon_bot_right.jpg,60,60,3
295,porygon_bot_left.jpg,60,60,3
296,alomomola_top_right.jpg,60,60,3
297,alomomola_top_left.jpg,60,60,3
298,alomomola_bot_right.jpg,60,60,3
299,alomomola_bot_left.jpg,60,60,3
300,electrike_top_right.jpg,60,60,3
301,electrike_top_left.jpg,60,60,3
302,electrike_bot_right.jpg,60,60,3
303,electrike_bot_left.jpg,60,60,3
304,dratini_top_right.jpg,60,60,3
305,dratini_top_left.jpg,60,60,3
306,dratini_bot_right.jpg,60,60,3
307,dratini_bot_left.jpg,60,60,3
308,mienfoo_top_right.jpg,60,60,3
309,mienfoo_top_left.jpg,60,60,3
310,mienfoo_bot_right.jpg,60,60,3
311,mienfoo_bot_left.jpg,60,60,3
312,reshiram_top_right.jpg,60,60,3
313,reshiram_top_left.jpg,60,60,3
314,reshiram_bot_right.jpg,60,60,3
315,reshiram_bot_left.jpg,60,60,3
316,sawsbuck_top_right.jpg,60,60,3
317,sawsbuck_top_left.jpg,60,60,3
318,sawsbuck_bot_right.jpg,60,60,3
319,sawsbuck_bot_left.jpg,60,60,3
320,blaziken_top_right.jpg,60,60,3
321,blaziken_top_left.jpg,60,60,3
322,blaziken_bot_right.jpg,60,60,3
323,blaziken_bot_left.jpg,60,60,3
324,flareon_top_right.jpg,60,60,3
325,flareon_top_left.jpg,60,60,3
326,flareon_bot_right.jpg,60,60,3
327,flareon_bot_left.jpg,60,60,3
328,gliscor_top_right.jpg,60,60,3
329,gliscor_top_left.jpg,60,60,3
330,gliscor_bot_right.jpg,60,60,3
331,gliscor_bot_left.jpg,60,60,3
332,heatran_top_right.jpg,60,60,3
333,heatran_top_left.jpg,60,60,3
334,heatran_bot_right.jpg,60,60,3
335,heatran_bot_left.jpg,60,60,3
336,beedrill_top_right.jpg,60,60,3
337,beedrill_top_left.jpg,60,60,3
338,beedrill_bot_right.jpg,60,60,3
339,beedrill_bot_left.jpg,60,60,3
340,darmanitan-standard_top_right.jpg,60,60,3
341,darmanitan-standard_top_left.jpg,60,60,3
342,darmanitan-standard_bot_right.jpg,60,60,3
343,darmanitan-standard_bot_left.jpg,60,60,3
344,butterfree_top_right.jpg,60,60,3
345,butterfree_top_left.jpg,60,60,3
346,butterfree_bot_right.jpg,60,60,3
347,butterfree_bot_left.jpg,60,60,3
348,fletchinder_top_right.jpg,60,60,3
349,fletchinder_top_left.jpg,60,60,3
350,fletchinder_bot_right.jpg,60,60,3
351,fletchinder_bot_left.jpg,60,60,3
352,ludicolo_top_right.jpg,60,60,3
353,ludicolo_top_left.jpg,60,60,3
354,ludicolo_bot_right.jpg,60,60,3
355,ludicolo_bot_left.jpg,60,60,3
356,phanpy_top_right.jpg,60,60,3
357,phanpy_top_left.jpg,60,60,3
358,phanpy_bot_right.jpg,60,60,3
359,phanpy_bot_left.jpg,60,60,3
360,toxicroak_top_right.jpg,60,60,3
361,toxicroak_top_left.jpg,60,60,3
362,toxicroak_bot_right.jpg,60,60,3
363,toxicroak_bot_left.jpg,60,60,3
364,cyndaquil_top_right.jpg,60,60,3
365,cyndaquil_top_left.jpg,60,60,3
366,cyndaquil_bot_right.jpg,60,60,3
367,cyndaquil_bot_left.jpg,60,60,3
368,swellow_top_right.jpg,60,60,3
369,swellow_top_left.jpg,60,60,3
370,swellow_bot_right.jpg,60,60,3
371,swellow_bot_left.jpg,60,60,3
372,machop_top_right.jpg,60,60,3
373,machop_top_left.jpg,60,60,3
374,machop_bot_right.jpg,60,60,3
375,machop_bot_left.jpg,60,60,3
376,fletchling_top_right.jpg,60,60,3
377,fletchling_top_left.jpg,60,60,3
378,fletchling_bot_right.jpg,60,60,3
379,fletchling_bot_left.jpg,60,60,3
380,ariados_top_right.jpg,60,60,3
381,ariados_top_left.jpg,60,60,3
382,ariados_bot_right.jpg,60,60,3
383,ariados_bot_left.jpg,60,60,3
384,mr-mime_top_right.jpg,60,60,3
385,mr-mime_top_left.jpg,60,60,3
386,mr-mime_bot_right.jpg,60,60,3
387,mr-mime_bot_left.jpg,60,60,3
388,frogadier_top_right.jpg,60,60,3
389,frogadier_top_left.jpg,60,60,3
390,frogadier_bot_right.jpg,60,60,3
391,frogadier_bot_left.jpg,60,60,3
392,roggenrola_top_right.jpg,60,60,3
393,roggenrola_top_left.jpg,60,60,3
394,roggenrola_bot_right.jpg,60,60,3
395,roggenrola_bot_left.jpg,60,60,3
396,shedinja_top_right.jpg,60,60,3
397,shedinja_top_left.jpg,60,60,3
398,shedinja_bot_right.jpg,60,60,3
399,shedinja_bot_left.jpg,60,60,3
400,duosion_top_right.jpg,60,60,3
401,duosion_top_left.jpg,60,60,3
402,duosion_bot_right.jpg,60,60,3
403,duosion_bot_left.jpg,60,60,3
404,scraggy_top_right.jpg,60,60,3
405,scraggy_top_left.jpg,60,60,3
406,scraggy_bot_right.jpg,60,60,3
407,scraggy_bot_left.jpg,60,60,3
408,latias_top_right.jpg,60,60,3
409,latias_top_left.jpg,60,60,3
410,latias_bot_right.jpg,60,60,3
411,latias_bot_left.jpg,60,60,3
412,shelmet_top_right.jpg,60,60,3
413,shelmet_top_left.jpg,60,60,3
414,shelmet_bot_right.jpg,60,60,3
415,shelmet_bot_left.jpg,60,60,3
416,sawk_top_right.jpg,60,60,3
417,sawk_top_left.jpg,60,60,3
418,sawk_bot_right.jpg,60,60,3
419,sawk_bot_left.jpg,60,60,3
420,venusaur_top_right.jpg,60,60,3
421,venusaur_top_left.jpg,60,60,3
422,venusaur_bot_right.jpg,60,60,3
423,venusaur_bot_left.jpg,60,60,3
424,azelf_top_right.jpg,60,60,3
425,azelf_top_left.jpg,60,60,3
426,azelf_bot_right.jpg,60,60,3
427,azelf_bot_left.jpg,60,60,3
428,basculin-red-striped_top_right.jpg,60,60,3
429,basculin-red-striped_top_left.jpg,60,60,3
430,basculin-red-striped_bot_right.jpg,60,60,3
431,basculin-red-striped_bot_left.jpg,60,60,3
432,musharna_top_right.jpg,60,60,3
433,musharna_top_left.jpg,60,60,3
434,musharna_bot_right.jpg,60,60,3
435,musharna_bot_left.jpg,60,60,3
436,liepard_top_right.jpg,60,60,3
437,liepard_top_left.jpg,60,60,3
438,liepard_bot_right.jpg,60,60,3
439,liepard_bot_left.jpg,60,60,3
440,aipom_top_right.jpg,60,60,3
441,aipom_top_left.jpg,60,60,3
442,aipom_bot_right.jpg,60,60,3
443,aipom_bot_left.jpg,60,60,3
444,seaking_top_right.jpg,60,60,3
445,seaking_top_left.jpg,60,60,3
446,seaking_bot_right.jpg,60,60,3
447,seaking_bot_left.jpg,60,60,3
448,meditite_top_right.jpg,60,60,3
449,meditite_top_left.jpg,60,60,3
450,meditite_bot_right.jpg,60,60,3
451,meditite_bot_left.jpg,60,60,3
452,heatmor_top_right.jpg,60,60,3
453,heatmor_top_left.jpg,60,60,3
454,heatmor_bot_right.jpg,60,60,3
455,heatmor_bot_left.jpg,60,60,3
456,chandelure_top_right.jpg,60,60,3
457,chandelure_top_left.jpg,60,60,3
458,chandelure_bot_right.jpg,60,60,3
459,chandelure_bot_left.jpg,60,60,3
460,ivysaur_top_right.jpg,60,60,3
461,ivysaur_top_left.jpg,60,60,3
462,ivysaur_bot_right.jpg,60,60,3
463,ivysaur_bot_left.jpg,60,60,3
464,gible_top_right.jpg,60,60,3
465,gible_top_left.jpg,60,60,3
466,gible_bot_right.jpg,60,60,3
467,gible_bot_left.jpg,60,60,3
468,corphish_top_right.jpg,60,60,3
469,corphish_top_left.jpg,60,60,3
470,corphish_bot_right.jpg,60,60,3
471,corphish_bot_left.jpg,60,60,3
472,octillery_top_right.jpg,60,60,3
473,octillery_top_left.jpg,60,60,3
474,octillery_bot_right.jpg,60,60,3
475,octillery_bot_left.jpg,60,60,3
476,cubone_top_right.jpg,60,60,3
477,cubone_top_left.jpg,60,60,3
478,cubone_bot_right.jpg,60,60,3
479,cubone_bot_left.jpg,60,60,3
480,dusclops_top_right.jpg,60,60,3
481,dusclops_top_left.jpg,60,60,3
482,dusclops_bot_right.jpg,60,60,3
483,dusclops_bot_left.jpg,60,60,3
484,koffing_top_right.jpg,60,60,3
485,koffing_top_left.jpg,60,60,3
486,koffing_bot_right.jpg,60,60,3
487,koffing_bot_left.jpg,60,60,3
488,gengar_top_right.jpg,60,60,3
489,gengar_top_left.jpg,60,60,3
490,gengar_bot_right.jpg,60,60,3
491,gengar_bot_left.jpg,60,60,3
492,larvitar_top_right.jpg,60,60,3
493,larvitar_top_left.jpg,60,60,3
494,larvitar_bot_right.jpg,60,60,3
495,larvitar_bot_left.jpg,60,60,3
496,rampardos_top_right.jpg,60,60,3
497,rampardos_top_left.jpg,60,60,3
498,rampardos_bot_right.jpg,60,60,3
499,rampardos_bot_left.jpg,60,60,3
500,tyrogue_top_right.jpg,60,60,3
501,tyrogue_top_left.jpg,60,60,3
